CustomerID,Age,Gender,Location,LoyaltyStatus
1020,36,Female,East,Bronze
1021,37,Other,Central,Silver
1022,26,Female,North,Bronze
1023,31,Male,South,Silver
1024,53,Female,North,Silver
1025,49,Female,North,Platinum
1026,36,Female,North,Gold
1027,32,Female,North,Silver
1028,33,Female,Central,Silver
1029,38,Female,East,Gold
1030,21,Male,North,Silver
1031,29,Female,West,Silver
1032,15,Female,South,Bronze
1033,35,Male,South,Gold
1034,38,Female,South,Bronze
1035,27,Female,South,Bronze
1036,47,Female,South,Silver
1037,19,Male,North,Gold
1038,17,Female,East,Silver
1039,34,Male,West,Gold
1040,42,Male,Central,Gold
1041,48,Female,West,Silver
1042,27,Male,Central,Silver
1043,42,Female,Central,Silver
1044,31,Male,West,Gold
1045,30,Male,North,Silver
1046,40,Male,South,Gold
1047,38,Other,North,Bronze
1048,16,Female,South,Bronze
1049,46,Female,East,Bronze
1050,45,Male,Central,Silver
1051,25,Male,West,Gold
1052,35,Other,East,Bronze
1053,36,Male,South,Bronze
1054,34,Male,North,Bronze
1055,26,Female,West,Silver
1056,25,Male,Central,Bronze
1057,31,Female,East,Bronze
1058,43,Female,Central,Gold
1059,37,Male,South,Bronze
1060,28,Male,Central,Silver
1061,39,Male,North,Silver
1062,3,Female,East,Silver
1063,43,Female,East,Bronze
1064,14,Male,North,Gold
1065,28,Male,Central,Silver
1066,20,Female,North,Bronze
1067,19,Female,West,Bronze
1068,43,Male,North,Bronze
1069,27,Male,Central,Gold
1070,35,Male,North,Silver
1071,31,Female,South,Bronze
1072,36,Other,North,Bronze
1073,32,Male,North,Gold
1074,19,Female,Central,Gold
1075,41,Male,West,Silver
1076,27,Male,West,Silver
1077,16,Male,Central,Gold
1078,27,Female,Central,Silver
1079,47,Female,Central,Silver
1080,40,Female,South,Bronze
1081,28,Male,East,Gold
1082,28,Male,North,Bronze
1083,28,Male,Central,Bronze
1084,52,Female,Central,Gold
1085,35,Male,Central,Silver
1086,36,Female,West,Gold
1087,42,Male,Central,Silver
1088,34,Male,North,Gold
1089,29,Female,Central,Bronze
1090,30,Male,North,Silver
1091,31,Male,South,Bronze
1092,31,Male,East,Bronze
1093,39,Female,West,Bronze
1094,32,Female,North,Silver
1095,39,Male,South,Bronze
1096,31,Female,East,Silver
1097,32,Male,East,Bronze
1098,12,Male,East,Bronze
1099,41,Male,North,Silver
1100,35,Female,South,Platinum
1101,41,Male,Central,Bronze
1102,3,Male,South,Silver
1103,52,Male,South,Platinum
1104,30,Male,South,Silver
1105,43,Female,North,Silver
1106,21,Male,North,Bronze
1107,38,Male,North,Silver
1108,21,Female,South,Bronze
1109,25,Male,North,Silver
1110,51,Female,East,Gold
1111,30,Female,North,Silver
1112,34,Male,West,Bronze
1113,40,Female,North,Gold
1114,36,Male,North,Silver
1115,33,Female,North,Gold
1116,35,Male,North,Silver
1117,56,Male,West,Bronze
1118,31,Female,Central,Silver
1119,34,Female,North,Silver
1120,42,Other,East,Bronze
1121,43,Female,West,Silver
1122,43,Male,Central,Silver
1123,38,Male,North,Silver
1124,20,Male,Central,Bronze
1125,48,Female,East,Silver
1126,20,Male,West,Bronze
1127,35,Female,West,Silver
1128,24,Male,Central,Bronze
1129,31,Male,North,Bronze
1130,35,Male,South,Bronze
1131,35,Female,West,Bronze
1132,36,Female,South,Silver
1133,48,Female,West,Platinum
1134,36,Male,North,Silver
1135,29,Female,North,Silver
1136,41,Male,West,Gold
1137,43,Female,Central,Gold
1138,19,Female,North,Gold
1139,37,Male,North,Bronze
1140,39,Female,East,Silver
1141,29,Female,North,Gold
1142,45,Male,East,Gold
1143,30,Female,North,Silver
1144,33,Male,North,Bronze
1145,30,Male,Central,Platinum
1146,32,Male,Central,Silver
1147,21,Male,North,Bronze
1148,17,Female,West,Bronze
1149,47,Male,West,Silver
1150,23,Female,North,Bronze
1151,22,Male,West,Bronze
1152,10,Other,North,Platinum
1153,25,Female,Central,Bronze
1154,18,Female,South,Silver
1155,48,Male,East,Gold
1156,42,Male,West,Silver
1157,25,Male,West,Bronze
1158,54,Female,Central,Silver
1159,41,Female,West,Bronze
1160,28,Male,North,Bronze
1161,7,Male,North,Silver
1162,54,Female,South,Gold
1163,18,Male,South,Silver
1164,15,Female,South,Bronze
1165,42,Female,North,Silver
1166,56,Female,South,Bronze
1167,45,Male,South,Silver
1168,37,Male,North,Bronze
1169,37,Female,Central,Gold
1170,40,Female,West,Bronze
1171,39,Male,East,Bronze
1172,34,Male,North,Silver
1173,33,Female,North,Bronze
1174,31,Female,East,Silver
1175,24,Female,East,Gold
1176,29,Other,South,Bronze
1177,15,Male,East,Bronze
1178,31,Male,West,Platinum
1179,22,Female,West,Silver
1180,20,Female,West,Platinum
1181,33,Male,West,Bronze
1182,45,Male,West,Bronze
1183,41,Female,South,Bronze
1184,16,Male,North,Bronze
1185,22,Male,East,Silver
1186,41,Female,North,Bronze
1187,22,Female,East,Silver
1188,29,Female,South,Bronze
1189,37,Male,South,Gold
1190,22,Female,Central,Bronze
1191,33,Female,Central,Bronze
1192,18,Female,South,Silver
1193,25,Female,South,Bronze
1194,35,Male,East,Silver
1195,16,Male,South,Silver
1196,36,Male,North,Gold
1197,31,Male,East,Silver
1198,37,Female,South,Silver
1199,34,Female,East,Platinum
1200,45,Female,East,Platinum
1201,33,Female,West,Silver
1202,27,Male,Central,Silver
1203,33,Male,East,Silver
1204,37,Male,East,Bronze
1205,32,Male,West,Platinum
1206,32,Male,South,Silver
1207,24,Female,East,Bronze
1208,25,Other,West,Bronze
1209,17,Male,North,Bronze
1210,49,Male,West,Bronze
1211,19,Female,Central,Bronze
1212,25,Male,Central,Silver
1213,24,Female,South,Bronze
1214,40,Female,South,Silver
1215,29,Female,Central,Bronze
1216,44,Male,Central,Bronze
1217,25,Female,East,Silver
1218,34,Female,Central,Gold
1219,23,Female,South,Silver
1220,53,Male,Central,Silver
1221,20,Male,South,Silver
1222,35,Female,North,Bronze
1223,38,Female,Central,Bronze
1224,36,Female,South,Bronze
1225,30,Female,West,Silver
1226,30,Female,East,Silver
1227,32,Male,South,Silver
1228,30,Female,Central,Bronze
1229,41,Female,Central,Gold
1230,54,Female,North,Bronze
1231,26,Female,West,Bronze
1232,18,Male,South,Bronze
1233,31,Female,West,Silver
1234,57,Male,North,Bronze
1235,23,Male,East,Silver
1236,48,Female,West,Gold
1237,48,Male,North,Bronze
1238,26,Female,South,Silver
1239,37,Male,East,Bronze
1240,48,Male,Central,Bronze
1241,28,Female,North,Bronze
1242,29,Female,Central,Platinum
1243,26,Female,East,Silver
1244,21,Female,North,Gold
1245,25,Female,North,Bronze
1246,19,Male,East,Gold
1247,32,Male,South,Gold
1248,24,Male,North,Silver
1249,34,Female,East,Gold
1250,16,Female,West,Bronze
1251,35,Male,Central,Silver
1252,40,Female,North,Silver
1253,12,Female,West,Silver
1254,35,Male,North,Gold
1255,44,Male,South,Bronze
1256,19,Female,East,Bronze
1257,48,Female,North,Bronze
1258,36,Female,East,Gold
1259,24,Male,North,Gold
1260,31,Other,South,Silver
1261,37,Male,South,Silver
1262,32,Male,West,Silver
1263,37,Other,South,Silver
1264,22,Male,East,Bronze
1265,33,Female,South,Silver
1266,17,Male,North,Silver
1267,30,Female,South,Silver
1268,22,Female,East,Bronze
1269,24,Male,North,Gold
1270,44,Female,West,Gold
1271,42,Male,West,Silver
1272,38,Female,West,Silver
1273,21,Male,North,Silver
1274,28,Male,West,Silver
1275,44,Male,South,Bronze
1276,33,Male,North,Gold
1277,55,Female,North,Silver
1278,35,Male,North,Silver
1279,33,Male,Central,Silver
1280,28,Male,East,Silver
1281,33,Male,Central,Gold
1282,30,Female,Central,Silver
1283,39,Other,Central,Gold
1284,41,Male,East,Silver
1285,24,Female,Central,Platinum
1286,18,Female,West,Gold
1287,13,Male,North,Bronze
1288,37,Female,North,Gold
1289,20,Female,South,Silver
1290,10,Female,West,Platinum
1291,35,Female,East,Silver
1292,56,Male,North,Bronze
1293,31,Female,Central,Bronze
1294,40,Female,South,Silver
1295,32,Female,South,Gold
1296,31,Female,North,Silver
1297,41,Male,West,Bronze
1298,29,Other,South,Silver
1299,34,Female,North,Silver
1300,35,Male,West,Bronze
1301,25,Male,North,Bronze
1302,41,Female,North,Bronze
1303,30,Male,West,Bronze
1304,24,Male,West,Bronze
1305,37,Female,West,Bronze
1306,23,Male,North,Gold
1307,32,Male,South,Bronze
1308,31,Male,East,Bronze
1309,42,Male,East,Bronze
1310,36,Female,North,Silver
1311,31,Female,North,Silver
1312,40,Male,South,Bronze
1313,45,Male,West,Silver
1314,37,Female,North,Silver
1315,32,Male,Central,Bronze
1316,18,Male,West,Silver
1317,21,Male,North,Silver
1318,28,Female,Central,Bronze
1319,25,Female,South,Silver
1320,30,Female,Central,Gold
1321,32,Female,North,Silver
1322,37,Female,East,Bronze
1323,31,Female,North,Gold
1324,36,Female,East,Silver
1325,32,Male,South,Bronze
1326,12,Female,South,Silver
1327,22,Female,West,Silver
1328,30,Female,West,Gold
1329,19,Male,East,Bronze
1330,37,Male,East,Bronze
1331,47,Female,South,Silver
1332,44,Female,Central,Gold
1333,29,Female,East,Bronze
1334,46,Male,East,Gold
1335,33,Female,Central,Silver
1336,28,Female,West,Gold
1337,25,Female,West,Silver
1338,28,Female,East,Bronze
1339,28,Female,West,Silver
1340,33,Female,West,Gold
1341,33,Female,West,Bronze
1342,32,Other,South,Silver
1343,36,Male,North,Bronze
1344,43,Male,East,Bronze
1345,41,Female,East,Gold
1346,17,Female,South,Bronze
1347,6,Female,North,Gold
1348,41,Female,North,Silver
1349,18,Male,South,Platinum
1350,29,Female,Central,Bronze
1351,20,Female,Central,Bronze
1352,13,Male,North,Bronze
1353,37,Male,Central,Gold
1354,39,Female,Central,Silver
1355,26,Male,Central,Bronze
1356,6,Female,North,Gold
1357,26,Male,Central,Gold
1358,35,Female,East,Gold
1359,17,Female,North,Bronze
1360,33,Female,South,Bronze
1361,31,Male,Central,Silver
1362,37,Female,West,Silver
1363,33,Male,North,Bronze
1364,22,Male,South,Bronze
1365,43,Other,East,Platinum
1366,30,Female,South,Bronze
1367,31,Female,Central,Silver
1368,22,Male,West,Silver
1369,27,Male,Central,Silver
1370,23,Male,South,Silver
1371,30,Female,North,Silver
1372,49,Female,West,Bronze
1373,18,Female,West,Gold
1374,15,Female,South,Bronze
1375,46,Male,Central,Gold
1376,29,Male,South,Silver
1377,25,Male,West,Silver
1378,42,Male,South,Bronze
1379,25,Male,West,Bronze
1380,50,Other,Central,Silver
1381,38,Male,North,Bronze
1382,27,Female,North,Platinum
1383,53,Male,South,Platinum
1384,25,Other,West,Bronze
1385,39,Female,North,Bronze
1386,34,Female,West,Silver
1387,45,Male,Central,Platinum
1388,47,Female,South,Silver
1389,32,Female,West,Bronze
1390,24,Male,South,Silver
1391,36,Male,West,Bronze
1392,25,Male,West,Bronze
1393,52,Female,Central,Bronze
1394,33,Female,South,Silver
1395,28,Female,East,Bronze
1396,33,Male,West,Silver
1397,18,Male,West,Gold
1398,22,Female,North,Silver
1399,44,Male,South,Silver
1400,25,Female,East,Bronze
1401,21,Female,Central,Silver
1402,37,Male,East,Bronze
1403,43,Female,Central,Silver
1404,39,Male,East,Bronze
1405,41,Female,East,Bronze
1406,24,Male,South,Bronze
1407,17,Female,North,Bronze
1408,47,Male,East,Silver
1409,28,Female,West,Silver
1410,29,Female,West,Bronze
1411,45,Male,West,Silver
1412,37,Female,North,Silver
1413,36,Male,East,Silver
1414,53,Female,Central,Gold
1415,25,Male,Central,Bronze
1416,41,Female,South,Bronze
1417,32,Male,North,Silver
1418,34,Male,East,Gold
1419,47,Male,West,Silver
1420,37,Female,North,Gold
1421,37,Male,North,Gold
1422,42,Female,East,Silver
1423,28,Female,South,Silver
1424,23,Male,South,Silver
1425,21,Female,South,Silver
1426,12,Male,West,Silver
1427,52,Male,West,Silver
1428,20,Female,East,Silver
1429,29,Female,South,Bronze
1430,29,Female,East,Gold
1431,35,Male,South,Silver
1432,40,Male,North,Platinum
1433,40,Male,Central,Silver
1434,26,Female,Central,Bronze
1435,30,Female,South,Bronze
1436,34,Female,East,Gold
1437,29,Male,West,Bronze
1438,48,Male,South,Gold
1439,36,Male,South,Bronze
1440,39,Male,West,Gold
1441,38,Male,South,Gold
1442,43,Female,North,Gold
1443,33,Female,West,Bronze
1444,19,Female,North,Silver
1445,35,Female,Central,Bronze
1446,25,Male,West,Bronze
1447,26,Female,West,Bronze
1448,37,Male,East,Silver
1449,44,Female,East,Bronze
1450,32,Female,West,Gold
1451,35,Male,Central,Bronze
1452,49,Female,South,Bronze
1453,34,Male,East,Bronze
1454,58,Female,Central,Gold
1455,37,Female,Central,Bronze
1456,14,Male,East,Gold
1457,39,Male,South,Silver
1458,35,Female,East,Gold
1459,44,Female,Central,Bronze
1460,38,Male,North,Silver
1461,30,Female,East,Silver
1462,19,Male,Central,Gold
1463,29,Male,East,Silver
1464,23,Male,Central,Gold
1465,26,Male,South,Bronze
1466,37,Male,Central,Silver
1467,48,Other,West,Bronze
1468,35,Male,North,Bronze
1469,20,Male,Central,Bronze
1470,36,Male,East,Gold
1471,43,Female,East,Platinum
1472,25,Female,Central,Bronze
1473,30,Male,West,Gold
1474,32,Male,Central,Silver
1475,24,Male,South,Silver
1476,38,Male,West,Bronze
1477,30,Male,Central,Silver
1478,36,Male,North,Bronze
1479,23,Male,West,Bronze
1480,27,Female,Central,Silver
1481,39,Male,North,Gold
1482,28,Female,Central,Silver
1483,49,Female,South,Gold
1484,28,Female,East,Gold
1485,34,Male,Central,Bronze
1486,41,Male,West,Bronze
1487,17,Male,Central,Silver
1488,14,Female,Central,Gold
1489,16,Female,Central,Platinum
1490,44,Female,Central,Gold
1491,26,Female,West,Silver
1492,57,Male,West,Gold
1493,26,Female,Central,Bronze
1494,33,Male,East,Bronze
1495,47,Male,Central,Silver
1496,52,Male,West,Gold
1497,52,Male,South,Platinum
1498,44,Female,Central,Bronze
1499,42,Male,Central,Gold
1500,37,Female,Central,Gold
1501,39,Female,Central,Silver
1502,26,Female,North,Bronze
1503,23,Male,Central,Silver
1504,31,Female,West,Silver
1505,30,Female,West,Silver
1506,27,Male,North,Silver
1507,38,Male,Central,Gold
1508,41,Female,East,Bronze
1509,32,Female,Central,Bronze
1510,46,Female,West,Silver
1511,20,Female,South,Bronze
1512,30,Female,South,Platinum
1513,24,Male,East,Bronze
1514,13,Male,Central,Silver
1515,31,Male,North,Gold
1516,30,Female,Central,Bronze
1517,47,Female,East,Gold
1518,38,Male,East,Silver
1519,21,Female,East,Bronze
1520,50,Male,South,Gold
1521,44,Male,Central,Bronze
1522,37,Male,Central,Silver
1523,29,Male,North,Bronze
1524,22,Male,East,Bronze
1525,28,Male,East,Gold
1526,42,Male,West,Gold
1527,50,Male,West,Bronze
1528,47,Female,South,Silver
1529,27,Male,Central,Gold
1530,20,Other,North,Gold
1531,33,Male,North,Silver
1532,14,Male,East,Gold
1533,35,Male,North,Silver
1534,30,Male,East,Silver
1535,27,Female,Central,Platinum
1536,16,Male,North,Bronze
1537,37,Female,East,Bronze
1538,26,Female,Central,Bronze
1539,20,Female,Central,Bronze
1540,3,Female,East,Bronze
1541,31,Female,East,Silver
1542,49,Male,South,Silver
1543,48,Female,Central,Bronze
1544,27,Male,East,Bronze
1545,25,Male,Central,Bronze
1546,36,Female,North,Silver
1547,22,Female,West,Silver
1548,35,Female,West,Bronze
1549,39,Male,East,Platinum
1550,44,Female,East,Silver
1551,30,Male,Central,Gold
1552,29,Male,East,Bronze
1553,23,Male,Central,Gold
1554,23,Male,East,Silver
1555,29,Male,Central,Gold
1556,35,Female,East,Silver
1557,41,Female,South,Platinum
1558,23,Male,Central,Silver
1559,46,Female,South,Gold
1560,29,Female,South,Gold
1561,31,Female,South,Silver
1562,24,Female,South,Silver
1563,7,Male,North,Bronze
1564,40,Female,West,Gold
1565,39,Female,North,Silver
1566,29,Male,East,Silver
1567,32,Male,East,Bronze
1568,37,Female,West,Silver
1569,16,Male,West,Silver
1570,26,Other,West,Silver
1571,39,Male,South,Silver
1572,19,Female,North,Bronze
1573,34,Male,East,Bronze
1574,18,Female,North,Silver
1575,36,Female,North,Bronze
1576,31,Male,North,Silver
1577,15,Female,West,Silver
1578,43,Male,West,Platinum
1579,24,Male,East,Bronze
1580,23,Male,East,Bronze
1581,34,Female,East,Silver
1582,43,Male,North,Silver
1583,21,Male,West,Bronze
1584,32,Male,South,Gold
1585,36,Female,North,Silver
1586,38,Female,Central,Bronze
1587,33,Male,North,Bronze
1588,28,Male,West,Gold
1589,23,Female,Central,Bronze
1590,32,Male,North,Bronze
1591,21,Female,West,Bronze
1592,2,Female,West,Silver
1593,36,Female,South,Gold
1594,41,Male,North,Bronze
1595,8,Female,West,Bronze
1596,21,Female,East,Bronze
1597,38,Female,West,Silver
1598,52,Male,South,Bronze
1599,32,Male,West,Gold
1600,24,Male,North,Bronze
1601,30,Female,North,Bronze
1602,45,Female,Central,Bronze
1603,25,Male,North,Gold
1604,24,Female,Central,Silver
1605,27,Male,East,Platinum
1606,22,Female,South,Bronze
1607,33,Female,East,Bronze
1608,48,Male,Central,Silver
1609,35,Male,West,Silver
1610,29,Male,West,Silver
1611,29,Female,East,Bronze
1612,16,Female,West,Bronze
1613,40,Female,Central,Bronze
1614,31,Male,South,Silver
1615,30,Other,North,Silver
1616,63,Male,Central,Gold
1617,34,Female,Central,Bronze
1618,24,Male,North,Gold
1619,27,Female,North,Silver
1620,43,Female,South,Bronze
1621,33,Female,South,Platinum
1622,17,Female,South,Silver
1623,41,Male,West,Silver
1624,25,Male,Central,Silver
1625,50,Female,North,Bronze
1626,42,Male,Central,Silver
1627,27,Male,Central,Gold
1628,44,Female,South,Bronze
1629,32,Female,South,Silver
1630,40,Male,Central,Gold
1631,36,Male,South,Bronze
1632,23,Male,West,Bronze
1633,25,Male,North,Bronze
1634,42,Female,Central,Silver
1635,28,Other,North,Gold
1636,27,Female,West,Silver
1637,22,Male,South,Bronze
1638,36,Female,East,Silver
1639,52,Female,West,Gold
1640,21,Male,East,Bronze
1641,32,Female,North,Gold
1642,46,Female,Central,Gold
1643,31,Female,South,Bronze
1644,36,Female,West,Bronze
1645,21,Male,South,Silver
1646,36,Male,East,Silver
1647,30,Female,East,Gold
1648,41,Male,Central,Silver
1649,43,Male,East,Bronze
1650,57,Female,Central,Bronze
1651,37,Female,West,Gold
1652,35,Female,Central,Bronze
1653,33,Female,East,Silver
1654,28,Female,North,Bronze
1655,35,Female,Central,Bronze
1656,29,Male,South,Bronze
1657,33,Male,North,Bronze
1658,45,Male,Central,Silver
1659,21,Male,South,Bronze
1660,43,Male,North,Gold
1661,45,Male,Central,Silver
1662,30,Female,West,Silver
1663,10,Female,South,Silver
1664,25,Male,West,Silver
1665,44,Female,East,Bronze
1666,31,Female,Central,Platinum
1667,22,Male,Central,Silver
1668,26,Female,South,Bronze
1669,40,Female,Central,Silver
1670,37,Male,East,Silver
1671,29,Female,Central,Bronze
1672,28,Male,North,Gold
1673,28,Female,West,Bronze
1674,22,Male,East,Silver
1675,48,Female,East,Platinum
1676,28,Male,West,Bronze
1677,44,Female,West,Bronze
1678,47,Male,East,Bronze
1679,41,Female,West,Bronze
1680,27,Female,South,Bronze
1681,36,Female,West,Gold
1682,31,Female,North,Gold
1683,22,Female,North,Silver
1684,35,Female,South,Bronze
1685,20,Female,West,Gold
1686,43,Female,North,Silver
1687,27,Female,Central,Bronze
1688,34,Male,West,Silver
1689,34,Male,South,Bronze
1690,29,Male,West,Gold
1691,37,Female,East,Silver
1692,27,Male,East,Silver
1693,40,Female,North,Silver
1694,18,Female,East,Silver
1695,33,Male,South,Bronze
1696,51,Female,North,Silver
1697,21,Male,South,Gold
1698,25,Male,South,Bronze
1699,37,Female,East,Platinum
1700,33,Male,East,Silver
1701,35,Male,South,Bronze
1702,36,Female,East,Silver
1703,38,Male,East,Gold
1704,43,Other,East,Silver
1705,36,Other,West,Silver
1706,29,Male,South,Silver
1707,38,Male,Central,Silver
1708,50,Female,South,Bronze
1709,30,Female,North,Bronze
1710,22,Male,East,Bronze
1711,43,Female,East,Bronze
1712,30,Male,Central,Bronze
1713,10,Female,North,Silver
1714,40,Male,West,Silver
1715,26,Male,South,Bronze
1716,31,Male,West,Bronze
1717,35,Other,North,Bronze
1718,33,Female,Central,Bronze
1719,39,Female,North,Bronze
1720,27,Male,Central,Silver
1721,37,Male,West,Bronze
1722,29,Male,West,Silver
1723,39,Female,North,Silver
1724,38,Female,North,Bronze
1725,22,Female,East,Bronze
1726,42,Male,Central,Bronze
1727,26,Female,East,Bronze
1728,40,Male,South,Bronze
1729,35,Other,South,Gold
1730,50,Male,North,Bronze
1731,29,Female,West,Platinum
1732,28,Male,South,Bronze
1733,31,Male,South,Gold
1734,28,Female,East,Silver
1735,39,Male,East,Bronze
1736,15,Male,South,Bronze
1737,21,Female,North,Silver
1738,21,Female,East,Gold
1739,41,Female,South,Bronze
1740,49,Male,West,Bronze
1741,30,Female,East,Bronze
1742,30,Female,South,Bronze
1743,32,Male,Central,Gold
1744,43,Female,East,Silver
1745,22,Male,Central,Bronze
1746,34,Male,East,Bronze
1747,41,Male,East,Bronze
1748,37,Male,Central,Gold
1749,33,Female,North,Gold
1750,42,Female,South,Bronze
1751,4,Other,North,Silver
1752,38,Female,North,Gold
1753,25,Male,South,Bronze
1754,13,Female,West,Bronze
1755,37,Female,North,Bronze
1756,45,Male,North,Bronze
1757,30,Female,North,Bronze
1758,41,Other,West,Platinum
1759,48,Female,East,Silver
1760,45,Female,Central,Bronze
1761,48,Male,Central,Bronze
1762,39,Male,West,Silver
1763,32,Male,North,Bronze
1764,15,Female,Central,Bronze
1765,29,Female,West,Bronze
1766,23,Other,South,Silver
1767,53,Male,Central,Bronze
1768,30,Male,South,Bronze
1769,33,Female,North,Silver
1770,37,Female,Central,Bronze
1771,32,Male,West,Platinum
1772,48,Female,East,Silver
1773,25,Female,Central,Bronze
1774,33,Female,Central,Bronze
1775,24,Female,Central,Silver
1776,18,Male,Central,Bronze
1777,25,Other,West,Gold
1778,31,Female,West,Silver
1779,27,Male,East,Silver
1780,25,Male,West,Platinum
1781,17,Female,West,Bronze
1782,31,Male,North,Silver
1783,16,Male,North,Silver
1784,39,Female,South,Gold
1785,32,Male,East,Silver
1786,17,Female,North,Silver
1787,28,Male,East,Bronze
1788,24,Female,East,Silver
1789,35,Male,Central,Bronze
1790,45,Male,East,Silver
1791,13,Male,Central,Bronze
1792,33,Female,South,Bronze
1793,30,Female,South,Gold
1794,38,Male,South,Bronze
1795,34,Female,Central,Bronze
1796,24,Female,Central,Bronze
1797,28,Other,South,Bronze
1798,24,Male,Central,Silver
1799,42,Female,West,Bronze
1800,32,Male,West,Bronze
1801,51,Male,Central,Bronze
1802,31,Other,Central,Bronze
1803,24,Female,North,Bronze
1804,16,Male,North,Silver
1805,13,Male,East,Bronze
1806,16,Female,East,Bronze
1807,34,Female,East,Gold
1808,37,Male,South,Gold
1809,16,Other,West,Bronze
1810,40,Male,South,Bronze
1811,27,Male,Central,Silver
1812,33,Female,North,Silver
1813,48,Male,Central,Platinum
1814,40,Male,Central,Bronze
1815,29,Female,North,Silver
1816,23,Female,Central,Gold
1817,10,Male,East,Silver
1818,24,Female,North,Bronze
1819,29,Female,Central,Bronze
1820,22,Male,East,Bronze
1821,30,Female,East,Bronze
1822,32,Male,West,Gold
1823,29,Male,East,Bronze
1824,25,Female,South,Bronze
1825,33,Other,North,Gold
1826,36,Male,North,Silver
1827,21,Male,North,Bronze
1828,46,Female,Central,Bronze
1829,31,Male,Central,Bronze
1830,32,Male,South,Bronze
1831,39,Male,East,Gold
1832,34,Female,Central,Bronze
1833,41,Male,East,Silver
1834,34,Male,East,Bronze
1835,25,Female,Central,Gold
1836,35,Female,Central,Silver
1837,20,Female,South,Gold
1838,33,Male,West,Bronze
1839,31,Female,North,Gold
1840,29,Male,Central,Gold
1841,30,Male,Central,Silver
1842,13,Female,East,Bronze
1843,26,Male,West,Bronze
1844,32,Male,Central,Bronze
1845,33,Male,West,Bronze
1846,21,Male,North,Silver
1847,44,Male,East,Silver
1848,23,Other,South,Silver
1849,41,Male,North,Bronze
1850,36,Male,West,Bronze
1851,25,Male,West,Bronze
1852,49,Female,North,Silver
1853,20,Female,West,Silver
1854,41,Male,South,Bronze
1855,42,Female,South,Silver
1856,25,Male,West,Silver
1857,45,Male,West,Gold
1858,29,Male,South,Bronze
1859,34,Male,West,Silver
1860,34,Male,Central,Bronze
1861,30,Female,East,Bronze
1862,40,Male,Central,Silver
1863,39,Female,West,Silver
1864,14,Male,West,Bronze
1865,45,Male,East,Bronze
1866,15,Male,West,Silver
1867,42,Female,East,Bronze
1868,43,Male,South,Silver
1869,21,Female,East,Gold
1870,27,Male,East,Silver
1871,20,Male,Central,Silver
1872,29,Male,West,Silver
1873,28,Male,South,Gold
1874,39,Male,North,Silver
1875,45,Male,East,Bronze
1876,45,Female,North,Bronze
1877,26,Male,West,Platinum
1878,29,Female,East,Bronze
1879,15,Male,North,Silver
1880,23,Female,Central,Gold
1881,41,Female,North,Silver
1882,48,Male,Central,Bronze
1883,19,Male,South,Bronze
1884,26,Female,West,Bronze
1885,31,Female,North,Bronze
1886,34,Male,East,Platinum
1887,23,Male,West,Silver
1888,36,Female,North,Silver
1889,27,Male,East,Silver
1890,31,Female,East,Bronze
1891,37,Male,East,Bronze
1892,32,Male,East,Bronze
1893,27,Female,North,Silver
1894,30,Female,South,Silver
1895,31,Male,Central,Silver
1896,28,Female,Central,Silver
1897,29,Female,Central,Platinum
1898,47,Female,South,Bronze
1899,37,Male,East,Silver
1900,29,Female,East,Bronze
1901,38,Female,West,Silver
1902,28,Female,Central,Bronze
1903,43,Female,Central,Silver
1904,35,Male,East,Bronze
1905,30,Female,Central,Bronze
1906,36,Female,East,Gold
1907,16,Male,East,Bronze
1908,20,Male,East,Bronze
1909,20,Male,North,Silver
1910,33,Female,North,Silver
1911,49,Male,North,Silver
1912,54,Female,North,Silver
1913,38,Female,South,Bronze
1914,37,Female,West,Bronze
1915,13,Female,West,Gold
1916,26,Other,East,Bronze
1917,24,Male,Central,Gold
1918,25,Female,North,Bronze
1919,30,Male,West,Silver
1920,27,Female,West,Gold
1921,12,Male,North,Silver
1922,39,Other,South,Silver
1923,21,Female,South,Silver
1924,34,Female,West,Silver
1925,52,Male,South,Silver
1926,22,Male,North,Bronze
1927,6,Female,West,Silver
1928,29,Male,North,Bronze
1929,43,Female,South,Bronze
1930,51,Male,North,Silver
1931,19,Female,South,Bronze
1932,36,Male,South,Gold
1933,27,Female,North,Gold
1934,30,Female,South,Gold
1935,58,Male,East,Silver
1936,16,Male,North,Silver
1937,34,Male,East,Bronze
1938,36,Female,North,Silver
1939,42,Female,South,Bronze
1940,32,Female,South,Bronze
1941,35,Female,West,Silver
1942,28,Male,West,Bronze
1943,34,Male,East,Bronze
1944,28,Male,South,Silver
1945,38,Male,West,Bronze
1946,28,Other,South,Bronze
1947,35,Female,North,Bronze
1948,31,Male,West,Silver
1949,43,Female,East,Silver
1950,31,Female,West,Silver
1951,14,Male,South,Bronze
1952,44,Male,Central,Silver
1953,22,Male,Central,Silver
1954,25,Female,South,Bronze
1955,26,Other,North,Silver
1956,45,Female,West,Silver
1957,10,Male,Central,Silver
1958,63,Male,North,Silver
1959,42,Female,South,Bronze
1960,34,Female,North,Silver
1961,31,Female,South,Silver
1962,34,Female,West,Silver
1963,37,Male,North,Silver
1964,38,Female,West,Gold
1965,37,Female,North,Gold
1966,32,Male,South,Silver
1967,30,Female,South,Silver
1968,30,Male,North,Bronze
1969,30,Male,South,Silver
1970,43,Male,East,Silver
1971,37,Male,East,Bronze
1972,2,Male,West,Bronze
